"","TR","SUBID","order","CONN_ID","stim_number","stim_name","artist","yearofrelease","liking","yearofbirth","familiarity","SSA","age_bin","TR_onset","second_onset","memory.evoking.","ID","PC_univ","HC_univ"
"45195",865,"EHER",15,16,24,"Manual Labor","Hubert Ho","",NA,1958,1,NA,"",841,399.475,"",10,241.82,243.17
"45196",865,"EKAS",15,28,4,"Patience","Tame Impala","2020",4,1957,4,63,"",841,399.475,"",11,210.39,194.48
"45197",865,"ELAR",15,21,7,"Adagio for Strings","Barber","",NA,1959,2,NA,"",841,399.475,"",12,242.45,179.49
"45198",865,"EROS",15,9,18,"Hoquetus II","Johannes Kretz","",NA,1961,1,NA,"",841,399.475,"",13,212.75,189.69
"45199",865,"ETAL",15,34,22,"Folsom Prison Blues","Johnny Cash","1968",4,1956,4,12,"childhood",841,399.475,"",34,217.8,212.98
"45200",865,"FKEE",15,1,5,"Hey Jude","The Beatles","1970",NA,1963,4,7,"childhood",841,399.475,"",14,226.18,189.51
"45201",865,"GCAS",15,11,18,"Hoquetus II","Johannes Kretz","",NA,1947,1,NA,"",841,399.475,"",15,240.06,221.78
"45202",865,"GSHA",15,19,8,"Symphony No. 2 Finale","Mahler","",NA,1955,1,NA,"",841,399.475,"",16,222.33,175.98
"45203",865,"JBAR",15,32,18,"The Tijuana Jail","The Kingson Trio","1959",3,1950,4,9,"childhood",841,399.475,"",32,211.26,184.37
"45204",865,"JDEN",15,27,22,"Simmer","Hubert Ho","",2,1968,1,NA,"",841,399.475,"",17,215.66,200.48
"45205",865,"JKAY",15,13,22,"Simmer","Hubert Ho","",NA,1950,0,NA,"",841,399.475,"",18,233.16,200.36
"45206",865,"JPRE",15,6,16,"Symphony No. 6 mvmt 1","Tchaikovsky","",4,1944,4,NA,"",841,399.475,"",19,208.11,168.09
"45207",865,"JSCH",15,2,2,"My Old School","Steely Dan","1973",NA,1951,4,22,"adulthood",841,399.475,"",20,227.63,211.57
"45208",865,"LDIR",15,5,9,"Cavatina Op. 130","Beethoven","",NA,1956,1,NA,"",841,399.475,"",21,219.11,175.44
"45209",865,"LGEN",15,3,8,"Symphony No. 2 Finale","Mahler","",NA,1955,3,NA,"",841,399.475,"",22,215.01,147.81
"45210",865,"LJAC",15,17,24,"Manual Labor","Hubert Ho","",NA,1952,1,NA,"",841,399.475,"",23,247.17,192.2
"45211",865,"LOLE",15,14,6,"The Frst Time I Ever Saw Your Face","Peter, Paul, and Mary","1965",NA,1946,4,19,"",841,399.475,"",24,231.96,194.41
"45212",865,"MBLO",15,8,13,"Reckoner","Radiohead","",NA,1953,2,NA,"",841,399.475,"",25,232.8,207.52
"45213",865,"MCHA",15,35,12,"Downtown","Petula Clark","1968",4,1954,4,14,"adolescence",841,399.475,"",31,230.98,229.63
"45214",865,"MCOR",15,31,6,"Kalu","Dalva de Oliveira","1952",3,1964,4,-12,"",841,399.475,"",35,225.13,205.18
"45215",865,"NLEN",15,24,24,"Manual Labor","Hubert Ho","",3,1942,2,NA,"",841,399.475,"",26,194.71,171.21
"45216",865,"OADE",15,29,22,"Africa","Toto","1982",4,1970,4,12,"childhood",841,399.475,"y",27,232.81,219.36
"45217",865,"RLIE",15,33,12,"Pop Muzik","Robin Scott","1979",4,1960,4,19,"",841,399.475,"",33,221.85,187.01
"45218",865,"SCAE",15,15,12,"The Sound of Silence","Simon & Garfunkel","1964",NA,1965,4,-1,"",841,399.475,"",28,238.46,176.27
"45219",865,"TCIE",15,10,20,"Beyond the Horizon","Georg Hajdu","",NA,1960,2,NA,"",841,399.475,"",29,214.08,167.34
"45220",865,"TSTA",15,23,12,"The Sound of Silence","Simon & Garfunkel","1964",NA,1959,4,5,"childhood",841,399.475,"",30,238.53,192.86
"45221",866,"190904GHER1",15,4,14,"Nocturne in C Sharp minor","Chopin","",NA,1953,3,NA,"",841,399.475,"",1,204.64,188.31
"45222",866,"220914GHER1",15,26,15,"Nessun Dorma","Bocelli","",1,1952,2,NA,"",841,399.475,"",2,244.81,188.22
"45223",866,"AEHR",15,20,7,"Adagio for Strings","Barber","",NA,1960,1,NA,"",841,399.475,"",3,226.51,219.66
"45224",866,"ASHA",15,18,16,"Symphony No. 6 mvmt 1","Tchaikovsky","",NA,1951,2,NA,"",841,399.475,"",4,209.4,166.44
"45225",866,"BFOR",15,22,10,"John Wayne Gacy Jr.","Sufjan Stevens","",NA,1944,1,NA,"",841,399.475,"",5,212.44,165.79
"45226",866,"CWEI",15,7,12,"The Sound of Silence","Simon & Garfunkel","1964",NA,1941,4,23,"adulthood",841,399.475,"",6,207.32,163.38
"45227",866,"DFAI",15,12,8,"Symphony No. 2 Finale","Mahler","",NA,1953,1,NA,"",841,399.475,"",7,247.55,204.52
"45228",866,"DMET",15,30,3,"Like a Rolling Stone","Bob Dylan","1965",4,1951,4,14,"adolescence",841,399.475,"y (?)",8,210.41,189.31
"45229",866,"DMUN",15,25,14,"Nocturne in C Sharp minor","Chopin","",4,1968,4,NA,"",841,399.475,"",9,211.23,176.39
"45230",866,"EHER",15,16,24,"Manual Labor","Hubert Ho","",NA,1958,1,NA,"",841,399.475,"",10,241.82,239.3
"45231",866,"EKAS",15,28,4,"Patience","Tame Impala","2020",4,1957,4,63,"",841,399.475,"",11,210.21,191.87
"45232",866,"ELAR",15,21,7,"Adagio for Strings","Barber","",NA,1959,2,NA,"",841,399.475,"",12,242.17,179.98
"45233",866,"EROS",15,9,18,"Hoquetus II","Johannes Kretz","",NA,1961,1,NA,"",841,399.475,"",13,212.49,186.13
"45234",866,"ETAL",15,34,22,"Folsom Prison Blues","Johnny Cash","1968",4,1956,4,12,"childhood",841,399.475,"",34,216.87,213.35
"45235",866,"FKEE",15,1,5,"Hey Jude","The Beatles","1970",NA,1963,4,7,"childhood",841,399.475,"",14,226.77,191.94
"45236",866,"GCAS",15,11,18,"Hoquetus II","Johannes Kretz","",NA,1947,1,NA,"",841,399.475,"",15,240.61,224.92
"45237",866,"GSHA",15,19,8,"Symphony No. 2 Finale","Mahler","",NA,1955,1,NA,"",841,399.475,"",16,221.99,175.47
"45238",866,"JBAR",15,32,18,"The Tijuana Jail","The Kingson Trio","1959",3,1950,4,9,"childhood",841,399.475,"",32,213.1,185.8
"45239",866,"JDEN",15,27,22,"Simmer","Hubert Ho","",2,1968,1,NA,"",841,399.475,"",17,214.8,196.52
"45240",866,"JKAY",15,13,22,"Simmer","Hubert Ho","",NA,1950,0,NA,"",841,399.475,"",18,232.69,199.71
"45241",866,"JPRE",15,6,16,"Symphony No. 6 mvmt 1","Tchaikovsky","",4,1944,4,NA,"",841,399.475,"",19,206.91,166.7
"45242",866,"JSCH",15,2,2,"My Old School","Steely Dan","1973",NA,1951,4,22,"adulthood",841,399.475,"",20,227.33,209.65
"45243",866,"LDIR",15,5,9,"Cavatina Op. 130","Beethoven","",NA,1956,1,NA,"",841,399.475,"",21,218.78,180.42
"45244",866,"LGEN",15,3,8,"Symphony No. 2 Finale","Mahler","",NA,1955,3,NA,"",841,399.475,"",22,214.9,147.6
"45245",866,"LJAC",15,17,24,"Manual Labor","Hubert Ho","",NA,1952,1,NA,"",841,399.475,"",23,247.76,192.7
"45246",866,"LOLE",15,14,6,"The Frst Time I Ever Saw Your Face","Peter, Paul, and Mary","1965",NA,1946,4,19,"",841,399.475,"",24,234.57,190.87
"45247",866,"MBLO",15,8,13,"Reckoner","Radiohead","",NA,1953,2,NA,"",841,399.475,"",25,232.1,208.2
"45248",866,"MCHA",15,35,12,"Downtown","Petula Clark","1968",4,1954,4,14,"adolescence",841,399.475,"",31,230.69,227.12
"45249",866,"MCOR",15,31,6,"Kalu","Dalva de Oliveira","1952",3,1964,4,-12,"",841,399.475,"",35,224.56,205.86
"45250",866,"NLEN",15,24,24,"Manual Labor","Hubert Ho","",3,1942,2,NA,"",841,399.475,"",26,197.82,169.65
"45251",866,"OADE",15,29,22,"Africa","Toto","1982",4,1970,4,12,"childhood",841,399.475,"y",27,231.34,218.36
"45252",866,"RLIE",15,33,12,"Pop Muzik","Robin Scott","1979",4,1960,4,19,"",841,399.475,"",33,221.41,183.04
"45253",866,"SCAE",15,15,12,"The Sound of Silence","Simon & Garfunkel","1964",NA,1965,4,-1,"",841,399.475,"",28,238.88,178.95
"45254",866,"TCIE",15,10,20,"Beyond the Horizon","Georg Hajdu","",NA,1960,2,NA,"",841,399.475,"",29,213.31,166.82
"45255",866,"TSTA",15,23,12,"The Sound of Silence","Simon & Garfunkel","1964",NA,1959,4,5,"childhood",841,399.475,"",30,238.88,191.24
"45256",867,"190904GHER1",15,4,14,"Nocturne in C Sharp minor","Chopin","",NA,1953,3,NA,"",841,399.475,"",1,206.22,187.38
"45257",867,"220914GHER1",15,26,15,"Nessun Dorma","Bocelli","",1,1952,2,NA,"",841,399.475,"",2,246.01,190.6
"45258",867,"AEHR",15,20,7,"Adagio for Strings","Barber","",NA,1960,1,NA,"",841,399.475,"",3,226.87,215.5
"45259",867,"ASHA",15,18,16,"Symphony No. 6 mvmt 1","Tchaikovsky","",NA,1951,2,NA,"",841,399.475,"",4,210.26,165.77
"45260",867,"BFOR",15,22,10,"John Wayne Gacy Jr.","Sufjan Stevens","",NA,1944,1,NA,"",841,399.475,"",5,212.49,166.13
"45261",867,"CWEI",15,7,12,"The Sound of Silence","Simon & Garfunkel","1964",NA,1941,4,23,"adulthood",841,399.475,"",6,206.97,163.08
"45262",867,"DFAI",15,12,8,"Symphony No. 2 Finale","Mahler","",NA,1953,1,NA,"",841,399.475,"",7,247.39,202.45
"45263",867,"DMET",15,30,3,"Like a Rolling Stone","Bob Dylan","1965",4,1951,4,14,"adolescence",841,399.475,"y (?)",8,210.34,184.73
"45264",867,"DMUN",15,25,14,"Nocturne in C Sharp minor","Chopin","",4,1968,4,NA,"",841,399.475,"",9,211.61,179.91
"45265",867,"EHER",15,16,24,"Manual Labor","Hubert Ho","",NA,1958,1,NA,"",841,399.475,"",10,241.64,244.26
"45266",867,"EKAS",15,28,4,"Patience","Tame Impala","2020",4,1957,4,63,"",841,399.475,"",11,209.42,194.51
"45267",867,"ELAR",15,21,7,"Adagio for Strings","Barber","",NA,1959,2,NA,"",841,399.475,"",12,243.95,180.42
"45268",867,"EROS",15,9,18,"Hoquetus II","Johannes Kretz","",NA,1961,1,NA,"",841,399.475,"",13,212.96,187.77
"45269",867,"ETAL",15,34,22,"Folsom Prison Blues","Johnny Cash","1968",4,1956,4,12,"childhood",841,399.475,"",34,216.67,210.3
"45270",867,"FKEE",15,1,5,"Hey Jude","The Beatles","1970",NA,1963,4,7,"childhood",841,399.475,"",14,227.14,189.32
"45271",867,"GCAS",15,11,18,"Hoquetus II","Johannes Kretz","",NA,1947,1,NA,"",841,399.475,"",15,239.66,224.57
"45272",867,"GSHA",15,19,8,"Symphony No. 2 Finale","Mahler","",NA,1955,1,NA,"",841,399.475,"",16,221.59,175.82
"45273",867,"JBAR",15,32,18,"The Tijuana Jail","The Kingson Trio","1959",3,1950,4,9,"childhood",841,399.475,"",32,213.29,185.69
"45274",867,"JDEN",15,27,22,"Simmer","Hubert Ho","",2,1968,1,NA,"",841,399.475,"",17,215.58,201.39
"45275",867,"JKAY",15,13,22,"Simmer","Hubert Ho","",NA,1950,0,NA,"",841,399.475,"",18,232.05,199.61
"45276",867,"JPRE",15,6,16,"Symphony No. 6 mvmt 1","Tchaikovsky","",4,1944,4,NA,"",841,399.475,"",19,206.54,168.11
"45277",867,"JSCH",15,2,2,"My Old School","Steely Dan","1973",NA,1951,4,22,"adulthood",841,399.475,"",20,229.04,213.85
"45278",867,"LDIR",15,5,9,"Cavatina Op. 130","Beethoven","",NA,1956,1,NA,"",841,399.475,"",21,219.08,177.9
"45279",867,"LGEN",15,3,8,"Symphony No. 2 Finale","Mahler","",NA,1955,3,NA,"",841,399.475,"",22,215.14,149.28
"45280",867,"LJAC",15,17,24,"Manual Labor","Hubert Ho","",NA,1952,1,NA,"",841,399.475,"",23,248.37,194.17
"45281",867,"LOLE",15,14,6,"The Frst Time I Ever Saw Your Face","Peter, Paul, and Mary","1965",NA,1946,4,19,"",841,399.475,"",24,233.09,195.06
"45282",867,"MBLO",15,8,13,"Reckoner","Radiohead","",NA,1953,2,NA,"",841,399.475,"",25,231.31,207.57
"45283",867,"MCHA",15,35,12,"Downtown","Petula Clark","1968",4,1954,4,14,"adolescence",841,399.475,"",31,231.64,229.65
"45284",867,"MCOR",15,31,6,"Kalu","Dalva de Oliveira","1952",3,1964,4,-12,"",841,399.475,"",35,226.46,205.83
"45285",867,"NLEN",15,24,24,"Manual Labor","Hubert Ho","",3,1942,2,NA,"",841,399.475,"",26,197.66,172.36
"45286",867,"OADE",15,29,22,"Africa","Toto","1982",4,1970,4,12,"childhood",841,399.475,"y",27,232.41,218.34
"45287",867,"RLIE",15,33,12,"Pop Muzik","Robin Scott","1979",4,1960,4,19,"",841,399.475,"",33,221.45,187.59
"45288",867,"SCAE",15,15,12,"The Sound of Silence","Simon & Garfunkel","1964",NA,1965,4,-1,"",841,399.475,"",28,239.2,176.66
"45289",867,"TCIE",15,10,20,"Beyond the Horizon","Georg Hajdu","",NA,1960,2,NA,"",841,399.475,"",29,213.31,163.74
"45290",867,"TSTA",15,23,12,"The Sound of Silence","Simon & Garfunkel","1964",NA,1959,4,5,"childhood",841,399.475,"",30,239.84,194.12
"45291",868,"190904GHER1",15,4,14,"Nocturne in C Sharp minor","Chopin","",NA,1953,3,NA,"",841,399.475,"",1,205.03,187.86
"45292",868,"220914GHER1",15,26,15,"Nessun Dorma","Bocelli","",1,1952,2,NA,"",841,399.475,"",2,245.89,188.7
"45293",868,"AEHR",15,20,7,"Adagio for Strings","Barber","",NA,1960,1,NA,"",841,399.475,"",3,226.6,217.87
"45294",868,"ASHA",15,18,16,"Symphony No. 6 mvmt 1","Tchaikovsky","",NA,1951,2,NA,"",841,399.475,"",4,209.52,166.29
"45295",868,"BFOR",15,22,10,"John Wayne Gacy Jr.","Sufjan Stevens","",NA,1944,1,NA,"",841,399.475,"",5,212.14,165.84
"45296",868,"CWEI",15,7,12,"The Sound of Silence","Simon & Garfunkel","1964",NA,1941,4,23,"adulthood",841,399.475,"",6,206.73,161.96
"45297",868,"DFAI",15,12,8,"Symphony No. 2 Finale","Mahler","",NA,1953,1,NA,"",841,399.475,"",7,247.38,203.31
"45298",868,"DMET",15,30,3,"Like a Rolling Stone","Bob Dylan","1965",4,1951,4,14,"adolescence",841,399.475,"y (?)",8,210.27,189.71
"45299",868,"DMUN",15,25,14,"Nocturne in C Sharp minor","Chopin","",4,1968,4,NA,"",841,399.475,"",9,211.97,176.36
"45300",868,"EHER",15,16,24,"Manual Labor","Hubert Ho","",NA,1958,1,NA,"",841,399.475,"",10,242.25,240.67
"45301",868,"EKAS",15,28,4,"Patience","Tame Impala","2020",4,1957,4,63,"",841,399.475,"",11,209.11,193.51
"45302",868,"ELAR",15,21,7,"Adagio for Strings","Barber","",NA,1959,2,NA,"",841,399.475,"",12,243.19,182.22
"45303",868,"EROS",15,9,18,"Hoquetus II","Johannes Kretz","",NA,1961,1,NA,"",841,399.475,"",13,214.24,187.75
"45304",868,"ETAL",15,34,22,"Folsom Prison Blues","Johnny Cash","1968",4,1956,4,12,"childhood",841,399.475,"",34,216.07,212.46
"45305",868,"FKEE",15,1,5,"Hey Jude","The Beatles","1970",NA,1963,4,7,"childhood",841,399.475,"",14,227.1,190.65
"45306",868,"GCAS",15,11,18,"Hoquetus II","Johannes Kretz","",NA,1947,1,NA,"",841,399.475,"",15,239.62,223.32
"45307",868,"GSHA",15,19,8,"Symphony No. 2 Finale","Mahler","",NA,1955,1,NA,"",841,399.475,"",16,221.77,174.54
"45308",868,"JBAR",15,32,18,"The Tijuana Jail","The Kingson Trio","1959",3,1950,4,9,"childhood",841,399.475,"",32,214.22,186.28
"45309",868,"JDEN",15,27,22,"Simmer","Hubert Ho","",2,1968,1,NA,"",841,399.475,"",17,214.3,197.32
"45310",868,"JKAY",15,13,22,"Simmer","Hubert Ho","",NA,1950,0,NA,"",841,399.475,"",18,231.63,199.1
"45311",868,"JPRE",15,6,16,"Symphony No. 6 mvmt 1","Tchaikovsky","",4,1944,4,NA,"",841,399.475,"",19,208.97,168.22
"45312",868,"JSCH",15,2,2,"My Old School","Steely Dan","1973",NA,1951,4,22,"adulthood",841,399.475,"",20,228.08,210.07
"45313",868,"LDIR",15,5,9,"Cavatina Op. 130","Beethoven","",NA,1956,1,NA,"",841,399.475,"",21,220.01,181.64
"45314",868,"LGEN",15,3,8,"Symphony No. 2 Finale","Mahler","",NA,1955,3,NA,"",841,399.475,"",22,214.51,147.84
"45315",868,"LJAC",15,17,24,"Manual Labor","Hubert Ho","",NA,1952,1,NA,"",841,399.475,"",23,247,191.48
"45316",868,"LOLE",15,14,6,"The Frst Time I Ever Saw Your Face","Peter, Paul, and Mary","1965",NA,1946,4,19,"",841,399.475,"",24,233.44,192.08
"45317",868,"MBLO",15,8,13,"Reckoner","Radiohead","",NA,1953,2,NA,"",841,399.475,"",25,231.17,207.53
"45318",868,"MCHA",15,35,12,"Downtown","Petula Clark","1968",4,1954,4,14,"adolescence",841,399.475,"",31,231.14,224.72
"45319",868,"MCOR",15,31,6,"Kalu","Dalva de Oliveira","1952",3,1964,4,-12,"",841,399.475,"",35,225.88,205.22
"45320",868,"NLEN",15,24,24,"Manual Labor","Hubert Ho","",3,1942,2,NA,"",841,399.475,"",26,196.98,171.51
"45321",868,"OADE",15,29,22,"Africa","Toto","1982",4,1970,4,12,"childhood",841,399.475,"y",27,232.15,219.25
"45322",868,"RLIE",15,33,12,"Pop Muzik","Robin Scott","1979",4,1960,4,19,"",841,399.475,"",33,221.73,182.76
"45323",868,"SCAE",15,15,12,"The Sound of Silence","Simon & Garfunkel","1964",NA,1965,4,-1,"",841,399.475,"",28,238.41,179.79
"45324",868,"TCIE",15,10,20,"Beyond the Horizon","Georg Hajdu","",NA,1960,2,NA,"",841,399.475,"",29,215.08,167.32
"45325",868,"TSTA",15,23,12,"The Sound of Silence","Simon & Garfunkel","1964",NA,1959,4,5,"childhood",841,399.475,"",30,240.64,193.38
"45326",869,"190904GHER1",15,4,14,"Nocturne in C Sharp minor","Chopin","",NA,1953,3,NA,"",841,399.475,"",1,205.39,189.69
"45327",869,"220914GHER1",15,26,15,"Nessun Dorma","Bocelli","",1,1952,2,NA,"",841,399.475,"",2,246.08,192.45
"45328",869,"AEHR",15,20,7,"Adagio for Strings","Barber","",NA,1960,1,NA,"",841,399.475,"",3,227.59,215.97
"45329",869,"ASHA",15,18,16,"Symphony No. 6 mvmt 1","Tchaikovsky","",NA,1951,2,NA,"",841,399.475,"",4,210.08,165.89
"45330",869,"BFOR",15,22,10,"John Wayne Gacy Jr.","Sufjan Stevens","",NA,1944,1,NA,"",841,399.475,"",5,212.43,166.8
"45331",869,"CWEI",15,7,12,"The Sound of Silence","Simon & Garfunkel","1964",NA,1941,4,23,"adulthood",841,399.475,"",6,206.23,164.45
"45332",869,"DFAI",15,12,8,"Symphony No. 2 Finale","Mahler","",NA,1953,1,NA,"",841,399.475,"",7,249.03,202.96
"45333",869,"DMET",15,30,3,"Like a Rolling Stone","Bob Dylan","1965",4,1951,4,14,"adolescence",841,399.475,"y (?)",8,211.73,186.97
"45334",869,"DMUN",15,25,14,"Nocturne in C Sharp minor","Chopin","",4,1968,4,NA,"",841,399.475,"",9,211.69,179.69
"45335",869,"EHER",15,16,24,"Manual Labor","Hubert Ho","",NA,1958,1,NA,"",841,399.475,"",10,240.13,242.34
"45336",869,"EKAS",15,28,4,"Patience","Tame Impala","2020",4,1957,4,63,"",841,399.475,"",11,209.19,194.68
"45337",869,"ELAR",15,21,7,"Adagio for Strings","Barber","",NA,1959,2,NA,"",841,399.475,"",12,243.67,180.43
"45338",869,"EROS",15,9,18,"Hoquetus II","Johannes Kretz","",NA,1961,1,NA,"",841,399.475,"",13,213.2,188.8
"45339",869,"ETAL",15,34,22,"Folsom Prison Blues","Johnny Cash","1968",4,1956,4,12,"childhood",841,399.475,"",34,215.35,214.1
"45340",869,"FKEE",15,1,5,"Hey Jude","The Beatles","1970",NA,1963,4,7,"childhood",841,399.475,"",14,226.12,190.08
"45341",869,"GCAS",15,11,18,"Hoquetus II","Johannes Kretz","",NA,1947,1,NA,"",841,399.475,"",15,239.8,225.47
"45342",869,"GSHA",15,19,8,"Symphony No. 2 Finale","Mahler","",NA,1955,1,NA,"",841,399.475,"",16,221.94,173.74
"45343",869,"JBAR",15,32,18,"The Tijuana Jail","The Kingson Trio","1959",3,1950,4,9,"childhood",841,399.475,"",32,213.02,188.61
"45344",869,"JDEN",15,27,22,"Simmer","Hubert Ho","",2,1968,1,NA,"",841,399.475,"",17,213.77,197.98
"45345",869,"JKAY",15,13,22,"Simmer","Hubert Ho","",NA,1950,0,NA,"",841,399.475,"",18,230.46,199.9
"45346",869,"JPRE",15,6,16,"Symphony No. 6 mvmt 1","Tchaikovsky","",4,1944,4,NA,"",841,399.475,"",19,207.87,167.21
"45347",869,"JSCH",15,2,2,"My Old School","Steely Dan","1973",NA,1951,4,22,"adulthood",841,399.475,"",20,227.79,212.74
"45348",869,"LDIR",15,5,9,"Cavatina Op. 130","Beethoven","",NA,1956,1,NA,"",841,399.475,"",21,220.27,177.04
"45349",869,"LGEN",15,3,8,"Symphony No. 2 Finale","Mahler","",NA,1955,3,NA,"",841,399.475,"",22,214.12,147.79
"45350",869,"LJAC",15,17,24,"Manual Labor","Hubert Ho","",NA,1952,1,NA,"",841,399.475,"",23,246.33,194.98
"45351",869,"LOLE",15,14,6,"The Frst Time I Ever Saw Your Face","Peter, Paul, and Mary","1965",NA,1946,4,19,"",841,399.475,"",24,233.55,196.08
"45352",869,"MBLO",15,8,13,"Reckoner","Radiohead","",NA,1953,2,NA,"",841,399.475,"",25,231.31,206.84
"45353",869,"MCHA",15,35,12,"Downtown","Petula Clark","1968",4,1954,4,14,"adolescence",841,399.475,"",31,230.08,227.4
"45354",869,"MCOR",15,31,6,"Kalu","Dalva de Oliveira","1952",3,1964,4,-12,"",841,399.475,"",35,226.65,205.35
"45355",869,"NLEN",15,24,24,"Manual Labor","Hubert Ho","",3,1942,2,NA,"",841,399.475,"",26,195.72,170.2
"45356",869,"OADE",15,29,22,"Africa","Toto","1982",4,1970,4,12,"childhood",841,399.475,"y",27,231.66,217.6
"45357",869,"RLIE",15,33,12,"Pop Muzik","Robin Scott","1979",4,1960,4,19,"",841,399.475,"",33,221.84,187.9
"45358",869,"SCAE",15,15,12,"The Sound of Silence","Simon & Garfunkel","1964",NA,1965,4,-1,"",841,399.475,"",28,238.73,175.66
"45359",869,"TCIE",15,10,20,"Beyond the Horizon","Georg Hajdu","",NA,1960,2,NA,"",841,399.475,"",29,214.96,167.13
"45360",869,"TSTA",15,23,12,"The Sound of Silence","Simon & Garfunkel","1964",NA,1959,4,5,"childhood",841,399.475,"",30,240.63,194.26
"45361",87,"190904GHER1",2,4,23,"Vertigo Temporum","Hubert Ho","",NA,1953,2,NA,"",61,28.975,"",1,204.24,188.64
"45362",87,"220914GHER1",2,26,6,"Michelle","The Beatles","1965",0,1952,3,13,"adolescence",61,28.975,"",2,246.61,191.94
"45363",87,"AEHR",2,20,12,"The Sound of Silence","Simon & Garfunkel","1964",NA,1960,4,4,"childhood",61,28.975,"",3,230.47,220.83
"45364",87,"ASHA",2,18,18,"Hoquetus II","Johannes Kretz","",NA,1951,1,NA,"",61,28.975,"",4,207.15,164.82
"45365",87,"BFOR",2,22,20,"Beyond the Horizon","Georg Hajdu","",NA,1944,1,NA,"",61,28.975,"",5,213.91,166.56
"45366",87,"CWEI",2,7,16,"Symphony No. 6 mvmt 1","Tchaikovsky","",NA,1941,2,NA,"",61,28.975,"",6,205.32,160.08
"45367",87,"DFAI",2,12,13,"Reckoner","Radiohead","",NA,1953,1,NA,"",61,28.975,"",7,248.9,204.62
"45368",87,"DMET",2,30,13,"Killer Queen","Queen","1974",4,1951,4,23,"adulthood",61,28.975,"y",8,212.81,185.72
"45369",87,"DMUN",2,25,20,"Beyond the Horizon","Georg Hajdu","",3,1968,1,NA,"",61,28.975,"",9,210.78,181.38
"45370",87,"EHER",2,16,5,"Comfortably Numb","Pink Floyd","1979",NA,1958,2,21,"adulthood",61,28.975,"",10,240.64,239.17
"45371",87,"EKAS",2,28,13,"Reckoner","Radiohead","",3,1957,1,NA,"",61,28.975,"",11,208.08,192.62
"45372",87,"ELAR",2,21,15,"Nessun Dorma","Bocelli","",NA,1959,1,NA,"",61,28.975,"",12,242.81,177.86
"45373",87,"EROS",2,9,11,"Hurt","Johnny Cash","2002",NA,1961,4,41,"adulthood",61,28.975,"",13,214.2,185.73
"45374",87,"ETAL",2,34,24,"Passionate Kisses","Lucinda Williams","1989",4,1956,4,33,"adulthood",61,28.975,"",34,216.08,211.67
"45375",87,"FKEE",2,1,19,"Reminiscences","Steven Yi","",NA,1963,1,NA,"",61,28.975,"",14,225.85,190.66
"45376",87,"GCAS",2,11,10,"John Wayne Gacy Jr.","Sufjan Stevens","2005",NA,1947,4,58,"",61,28.975,"",15,236.81,221.67
"45377",87,"GSHA",2,19,22,"Simmer","Hubert Ho","",NA,1955,1,NA,"",61,28.975,"",16,222.24,176.26
"45378",87,"JBAR",2,32,19,"The Wreck of Edmund Fitzgerald","Gordon Lightfoot","1976",0,1950,4,26,"adulthood",61,28.975,"",32,210.64,187.28
"45379",87,"JDEN",2,27,4,"Landslide","Chase Eagleton & Sierra Eagleson","2018",4,1968,4,50,"",61,28.975,"",17,212.59,192.56
"45380",87,"JKAY",2,13,4,"","","",NA,NA,NA,NA,"",61,28.975,"",18,231.14,202.56
"45381",87,"JPRE",2,6,24,"Manual Labor","Hubert Ho","",1,1944,1,NA,"",61,28.975,"",19,206.47,167.38
"45382",87,"JSCH",2,2,3,"Comfortably Numb","Pink Floyd","1979",NA,1951,1,NA,"",61,28.975,"",20,226.93,209.18
"45383",87,"LDIR",2,5,11,"Hurt","Johnny Cash","",NA,1956,1,NA,"",61,28.975,"",21,218.88,179.83
"45384",87,"LGEN",2,3,5,"The Highway Man","Loreena McKenna","1997",NA,1955,4,42,"adulthood",61,28.975,"",22,216.39,147.89
"45385",87,"LJAC",2,17,11,"Hurt","Johnny Cash","",NA,1952,1,NA,"",61,28.975,"",23,244.41,191.32
"45386",87,"LOLE",2,14,12,"The Sound of Silence","Simon & Garfunkel","1964",NA,1946,4,18,"adolescence",61,28.975,"",24,230.73,193.25
"45387",87,"MBLO",2,8,20,"Beyond the Horizon","Georg Hajdu","",NA,1953,1,NA,"",61,28.975,"",25,231.18,204.63
"45388",87,"MCHA",2,35,3,"More than a Feeling","Boston","1976",4,1954,4,22,"adulthood",61,28.975,"",31,227.22,227.73
"45389",87,"MCOR",2,31,11,"Rachmoninoff Concerto","","",4,1964,4,NA,"",61,28.975,"",35,227.01,206.06
"45390",87,"NLEN",2,24,18,"Hoquetus II","Johannes Kretz","",2,1942,1,NA,"",61,28.975,"",26,193.66,162.18
"45391",87,"OADE",2,29,4,"Heart of Glass","Blondie","1978",4,1970,4,8,"childhood",61,28.975,"y",27,229.65,215.02
"45392",87,"RLIE",2,33,13,"Maggie May","Rod Stewart","1971",3,1960,4,11,"childhood",61,28.975,"",33,222.55,185.95
"45393",87,"SCAE",2,15,20,"Beyond the Horizon","Georg Hajdu","",NA,1965,1,NA,"",61,28.975,"",28,239.18,180.7
"45394",87,"TCIE",2,10,23,"Vertigo Temporum","Hubert Ho","",NA,1960,1,NA,"",61,28.975,"",29,212.26,166.99
"45395",87,"TSTA",2,23,15,"Nessun Dorma","Bocelli","",NA,1959,4,NA,"",61,28.975,"",30,236.98,192.52
